"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-mir-331",208.491406517943,0.380153759319888,0.138804972129134,2.73876182883579,0.0061671032135711,0.0133763326646207
"hsa-mir-6814",0.703994145751313,1.05289324128616,0.385454845614299,2.73156052716931,0.00630351612402873,0.0136406341991107
"hsa-mir-30c-1",1009.13563522986,-0.323231564662467,0.119735020731743,-2.69955742845398,0.00694317713752825,0.0149902234512995
"hsa-mir-7-3",4.24959434062376,0.838303912047857,0.311744830952358,2.68907076818852,0.00716512275269191,0.0154338391247639
"hsa-mir-662",0.911168317933831,1.67307951119949,0.624504623825608,2.67905063848925,0.00738312273704307,0.0158669403775444
"hsa-mir-6808",2.14846072864072,-0.641538684254808,0.239645635039631,-2.67703054198635,0.0074277863685782,0.0159263977742741
"hsa-mir-4649",0.772734024927528,0.947124711596459,0.354028780552017,2.67527603298144,0.00746677443289391,0.0159734421087251
"hsa-mir-3684",1.29896649661223,0.810328487310157,0.303359665480312,2.67118071226495,0.00755849423391422,0.0161328225448237
"hsa-mir-548y",1.60774009025778,2.54357521078487,0.954150380910468,2.66580117943017,0.0076805100747909,0.0163559953183615
"hsa-mir-135a-2",4.99440801148251,-0.877667211693325,0.330064480952037,-2.65907803578799,0.00783548121544376,0.0166481766414304
"hsa-mir-374c",1.8083883338164,2.29552401824121,0.864312476368117,2.65589596471767,0.00790980122109223,0.0167680627696005
"hsa-mir-4746",10.2706918271496,0.531236900691018,0.200687032849175,2.6470913100313,0.0081187427973975,0.0171721489868205
"hsa-mir-455",803.793602642823,0.429935911752902,0.163012891272439,2.6374350420812,0.00835356227829567,0.0176290266999168
"hsa-mir-23a",13862.3427716939,-0.203589097702032,0.077610848146147,-2.62320413402336,0.00871070644311199,0.0183414200835864
"hsa-mir-543",7.02029372250026,0.891640026943981,0.340469667089225,2.61885305251088,0.00882259435136692,0.0185353607785444
"hsa-mir-548b",12.661209731585,-0.544681030724289,0.208974875857158,-2.60644265723406,0.00914881414133049,0.019177715549053
"hsa-mir-501",199.03575169666,-0.382342103318856,0.147192392040649,-2.59756702108127,0.00938867962640487,0.0196365910936191
"hsa-mir-32",159.920431751458,-0.297395665503217,0.115154670836004,-2.58257579431362,0.00980658188696972,0.0204649604189101
"hsa-mir-516b-2",0.466751361137116,-2.69641991999845,1.06091559401961,-2.54159702732074,0.0110347314003424,0.0229767629380464
"hsa-mir-509-1",21.0827799039826,0.985006932522243,0.387870101131268,2.53952787195857,0.011100220034647,0.0230618762138897
"hsa-mir-320b-2",12.5563448312989,0.456516630206889,0.181602835829713,2.51381884055467,0.0119431765849112,0.0247583107523491
"hsa-mir-1271",9.21182374925109,0.453701536581658,0.181461553629005,2.50026260388601,0.0124101276732614,0.0256695135316688
"hsa-mir-497",87.9755503446202,-0.271150137191614,0.10924110325545,-2.48212558378832,0.0130601238181348,0.0269544846202474
"hsa-mir-122",1.2676952924149,2.14595261164028,0.869152211260155,2.46901818097998,0.0135484334693599,0.0279008399138246
"hsa-mir-6715b",0.765533300431239,1.31197093889421,0.531615565109444,2.4678941419334,0.0135910505349507,0.0279272244544929
"hsa-mir-130a",339.957950691734,0.327558223521573,0.132871120821614,2.46523263667908,0.0136924319507229,0.0280739797326638
"hsa-mir-550a-3",7.2810615670177,0.476194151575621,0.193558003638034,2.46021421292469,0.0138854110326128,0.0284074893833147
"hsa-mir-320c-1",2.518714786666,-0.467873975779947,0.190496415541306,-2.45607758261728,0.0140462829356835,0.0286740024199029
"hsa-mir-5708",1.00527492411461,1.04825681940351,0.429637509957953,2.43986336180494,0.0146928180965097,0.0299286316444122
"hsa-mir-432",32.0970214119037,0.65434545692286,0.268836772568096,2.43398792015001,0.014933493456768,0.0302243368782863
"hsa-mir-6514",2.06832650088598,-0.44048495912484,0.18092217086996,-2.43466545314363,0.0149055636689344,0.0302243368782863
"hsa-mir-6777",1.61094710198598,0.775599105229396,0.318657649548239,2.43395727775236,0.0149347577104019,0.0302243368782863
"hsa-mir-548q",0.67619869995402,0.832437537117686,0.342540131810645,2.43018980788463,0.0150909174769639,0.0304745467153344
"hsa-mir-548f-1",1.2012298798512,1.50980571859573,0.62351143013636,2.42145636089709,0.0154584569664395,0.0311496218872124
"hsa-mir-373",1.63150518512274,2.11286382079445,0.879529189940899,2.40226685476627,0.0162938173254619,0.0327624610170768
"hsa-mir-4683",1.17965285135876,-0.690987527747808,0.287933917767072,-2.39981289146627,0.0164034541465358,0.0329122838015075
"hsa-mir-2682",0.842682029912562,1.8110252166738,0.756082393525516,2.39527494910868,0.0166079061527995,0.033251299284558
"hsa-mir-3944",1.21078569001794,0.779834417125025,0.327404265486056,2.38187005892334,0.0172249742776641,0.0344132215312819
"hsa-mir-511",117.428751199487,-0.38821737411314,0.163629128920278,-2.3725444037674,0.0176660395573313,0.0352193171600413
"hsa-mir-3678",2.16882967393658,0.589615218312584,0.248958514016016,2.36832719155229,0.017868725704779,0.035508877083661
"hsa-mir-5579",0.876340987417499,1.03441278791546,0.436839416744236,2.36794746139198,0.0178870757561238,0.035508877083661
"hsa-mir-4660",2.24411701617706,0.66118905191,0.279733443576831,2.36363962583687,0.0180964060843146,0.0358484830888008
"hsa-mir-1262",5.20010578745955,-0.479389327117665,0.202995461579497,-2.36157657608481,0.0181974132609076,0.0358967920536219
"hsa-mir-4640",1.20145668033721,0.792393323400208,0.335499626033802,2.36183072025354,0.0181849437280436,0.0358967920536219
"hsa-mir-4646",0.461211679136702,-1.09230318895056,0.466757353304975,-2.3401949240141,0.0192736776447191,0.0379399914981131
"hsa-mir-4286",0.61428937044241,-0.880598114236052,0.376806572027352,-2.33700306631629,0.019439024643912,0.0381852538602633
"hsa-mir-508",184.122812203889,0.785162213643465,0.337415166661622,2.32699146695699,0.0199657194117353,0.0390561150079247
"hsa-mir-624",8.30699666416279,-0.340705935193315,0.146403825252997,-2.32716552729786,0.0199564570087861,0.0390561150079247
"hsa-mir-5687",0.883776552758069,0.926355016962348,0.399380235595572,2.31948137238421,0.0203689500042956,0.0397618878208854
"hsa-mir-548t",0.660480490312639,0.855383623665685,0.370835051625055,2.30664178026663,0.0210747983530082,0.041054232966255
"hsa-mir-6516",2.56642220441961,0.532008629818877,0.230751384177814,2.30554902937838,0.0211358441529231,0.0410877302308899
"hsa-mir-5003",1.64827091622904,0.749616692717382,0.332928465287548,2.25158486244168,0.0243485185522957,0.0472351177712237
"hsa-mir-483",11.0547388864541,-0.846402256591409,0.376297285271791,-2.24929142388065,0.0244939610996962,0.0474190941124285
"hsa-mir-6895",0.654794685518688,0.920603326926356,0.410976393627923,2.24003943097477,0.0250883631051106,0.0484696829473992
"hsa-mir-107",392.534487119603,-0.202450264770485,0.0905032217456754,-2.23693986650987,0.0252902705067456,0.0487592252362564
"hsa-mir-3193",2.541515352174,-0.542657966368393,0.243349053574615,-2.22995716809724,0.0257502865305687,0.0494426608179157
"hsa-mir-6894",0.696924601345472,-0.775584546997607,0.347773080170222,-2.23014543454021,0.0257377893575619,0.0494426608179157
"hsa-mir-1284",1.33511167729565,0.689412684412683,0.310491248471988,2.22039328903945,0.0263920822061325,0.0505713313438572
"hsa-mir-329-2",1.72428480539599,0.890218876319242,0.401591640774753,2.2167266096521,0.0266417792734473,0.0509456064882043
"hsa-mir-6746",0.286778066593217,-1.19292315396934,0.538552759091664,-2.21505346287957,0.0267563951351896,0.0510605748302905
"hsa-mir-660",197.508359798042,0.302009404399912,0.136668157204763,2.20980080932406,0.0271189895429537,0.0516473439059911
"hsa-mir-6735",0.492656031665662,-0.864218953805097,0.392340442011043,-2.20272717585604,0.0276139836525184,0.0524833725809529
"hsa-mir-6844",0.613484901527342,1.01482521136963,0.461302596765384,2.1999122018508,0.027813124835823,0.0527548541926441
"hsa-mir-7-2",4.566192672835,0.650567559086344,0.296329097242333,2.19542247163909,0.0281333066151537,0.0532543601987859
"hsa-mir-6882",0.559666214227449,-0.658981266612481,0.302016584763899,-2.18193734998903,0.0291141568154662,0.0549999293066367
"hsa-mir-204",24.1093069354213,-0.577409163459399,0.265033808895182,-2.17862455309525,0.0293595706594302,0.0553519470983625
"hsa-mir-4685",1.6043620422231,-0.546231868292855,0.251633678201968,-2.17074229568919,0.0299506580750888,0.056240013259235
"hsa-mir-676",4.07094698006268,-0.543730818229583,0.25039335165759,-2.17150661002025,0.029892898035759,0.056240013259235
"hsa-mir-5690",1.02733404416598,-0.565155580887534,0.26124808577835,-2.16329080155262,0.0305188201286231,0.0571922689210397
"hsa-mir-3173",2.03767678741866,-0.491039376430963,0.231158298546594,-2.12425588662994,0.0336487522927783,0.0629318980006651
"hsa-mir-132",477.251732546963,-0.224323433718588,0.105889848301928,-2.11846024256231,0.0341361085638869,0.0637162026381714
"hsa-mir-3190",1.02094072913291,0.754901462195051,0.359873698992991,2.09768444959284,0.0359330294569976,0.0669368759467331
"hsa-mir-892a",0.974801800169432,1.37125791322855,0.655670648931039,2.09138218321067,0.0364938180174356,0.0678466418300341
"hsa-mir-1910",1.18546599887285,1.09519524274796,0.524331314394851,2.08874658575745,0.036730540910473,0.0681515184814123
"hsa-mir-4326",20.8472958358658,0.57400793386609,0.275070085100752,2.08676975417317,0.0369089524208554,0.0683472103129279
"hsa-mir-4632",0.777147868067132,-0.697497382914979,0.33521338659682,-2.08075635044342,0.0374562133270992,0.0692238104289781
"hsa-mir-664a",126.640749308441,0.23718846545066,0.115101535984365,2.06068896841549,0.0393327227472455,0.0725487425475769
"hsa-mir-3616",0.510789977957212,1.17188443672942,0.574364200886719,2.04031594399551,0.0413188677940863,0.0759132923981547
"hsa-mir-3654",0.528031613467595,0.862584294339126,0.422698571470743,2.04066053816515,0.0412845803256145,0.0759132923981547
"hsa-mir-7156",2.50111351365189,-0.628573020220261,0.309261707421915,-2.03249547271858,0.0421035216397226,0.0772035220673583
"hsa-mir-1275",2.08007910357848,0.654514674711435,0.322486690660915,2.02958662687769,0.0423985753886224,0.0775927053498812
"hsa-mir-6773",0.54626729534914,0.861518357089179,0.432144395564223,1.99358910107893,0.0461969774122337,0.0843792745326764
"hsa-mir-23b",6238.7980696864,-0.187736001342106,0.0945748378839698,-1.98505231986157,0.0471386507997435,0.0859317428003107
"hsa-mir-4728",11.4811875837677,-0.453179669833682,0.229956064087309,-1.97072284930751,0.0487555855168652,0.0885348519947726
"hsa-mir-7850",0.448757065522527,-0.732307805624978,0.371553570451442,-1.97093464809184,0.0487313513772282,0.0885348519947726
"hsa-mir-4714",0.963680157941357,0.728391766238715,0.373095446656089,1.9522933682708,0.0509033843651838,0.0920781296335467
"hsa-mir-940",12.5641574762329,0.402481719990292,0.206119326102807,1.95266367108897,0.0508594611246592,0.0920781296335467
"hsa-mir-4713",0.554569488252365,1.11311864934423,0.572931001501275,1.94284939447766,0.0520343578221368,0.0939425689390022
"hsa-mir-34b",88.9380371391613,-0.62172558588898,0.320719833492274,-1.93853176811392,0.0525583788993902,0.0945508116152792
"hsa-mir-377",14.4140407099371,0.541126132292665,0.279159621014298,1.93841118685625,0.0525730766825618,0.0945508116152792
"hsa-mir-146b",6852.67010191879,-0.287153606685774,0.1482956992565,-1.93635829039855,0.0528238341731781,0.0948197942917009
"hsa-mir-3619",1.14876725668238,0.75306651541821,0.389477145652453,1.93353197697049,0.0531706977982209,0.0952599308545564
"hsa-mir-509-3",25.5982009909584,0.734575614631553,0.381213193803246,1.92694173909072,0.0539868910376414,0.0965376276760878
"hsa-mir-200c",44678.587636053,0.259019601440433,0.135164656394837,1.91632641512288,0.0553235606297901,0.098739383447835
"hsa-mir-4772",35.8549231011161,-0.303364256592935,0.158890842882642,-1.90926205116177,0.0562282951484549,0.100163331851905
"hsa-mir-665",1.24673452022661,0.771872083844659,0.404830236949469,1.90665620646564,0.0565651215056309,0.100572142031833
"hsa-mir-512-2",1.18870120432808,-1.55069591432035,0.813661751471609,-1.90582377937235,0.0566730726664795,0.100573236910021
"hsa-mir-6769a",0.557263894106971,0.787665276755427,0.416032871484754,1.89327654313559,0.0583211028892287,0.103302218161072
"hsa-mir-1234",0.401037717352408,-0.787418177983333,0.4175755949159,-1.88569013029107,0.059336723672369,0.104902849209452
"hsa-mir-6874",1.04536005938343,0.554753403316804,0.294973766302044,1.88068725660422,0.0600144741811185,0.105901247283819
"hsa-mir-4423",2.54712443547814,-0.626233928096628,0.333160503246289,-1.87967637818605,0.0601521968303801,0.105944752688094
"hsa-mir-214",114.99566671691,0.275455090584076,0.147009332263612,1.8737252005889,0.0609683106556918,0.107180688713665
"hsa-mir-10b",31412.7924944064,-0.414399871827369,0.221265008305771,-1.87286672664798,0.0610867908922336,0.107187870910155
"hsa-mir-4636",0.929101015014156,-0.569511802052814,0.304762961504701,-1.86870412087142,0.0616639903843773,0.107998428018994
"hsa-mir-1307",5870.30158749013,0.248904203461396,0.134985328596688,1.84393523391774,0.0651925794849629,0.113753160106909
"hsa-mir-3928",5.56696441905226,-0.38706026764849,0.209862732436928,-1.84434970017755,0.0651321927466375,0.113753160106909
"hsa-mir-4434",0.661656957279553,0.731576089090937,0.396936233493026,1.84305696321318,0.0653206940185373,0.113764851850129
"hsa-mir-6716",2.66646684279273,-0.345033702609712,0.187989409446236,-1.83538904465993,0.0664480657915666,0.115513613444709
"hsa-mir-5706",1.05356282325669,0.561343402049912,0.308478110797973,1.81971874956646,0.0688018465125499,0.119163272055932
"hsa-mir-6783",0.951529242051633,0.726327450810369,0.399130443683745,1.8197746183097,0.0687933345313868,0.119163272055932
"hsa-mir-1295a",3.16320297948381,-0.442952483951985,0.243659029835743,-1.81791942720362,0.069076448554252,0.119418140766299
"hsa-mir-3188",0.899376279834023,-0.562821880317228,0.311575458046259,-1.80637423706738,0.0708599029807357,0.12227574418591
"hsa-mir-1305",0.807132057321079,1.06388559541104,0.590597792124437,1.80137076297584,0.0716444611901226,0.123238080596676
"hsa-mir-2276",0.563295723477519,0.79590091173161,0.442047632032424,1.80048676671393,0.0717838112726831,0.123238080596676
"hsa-mir-5193",0.803252921571129,-0.514711418169016,0.285902007314159,-1.80030711572946,0.0718121579570815,0.123238080596676
"hsa-mir-512-1",1.17691154030158,-1.49998306642642,0.83502448562038,-1.79633423002202,0.072441377029798,0.124090622078466
"hsa-mir-370",30.7856900746998,0.419451973734255,0.234349747690582,1.789854599238,0.0734772890976768,0.12563543774548
"hsa-mir-548ag-2",0.880431625982671,0.801419175576284,0.452120104961479,1.77258026524736,0.0762982842296499,0.130221297492135
"hsa-mir-6764",0.743044425113236,0.601051606991618,0.341008735871022,1.76256952906611,0.0779731200525805,0.13283784270776
"hsa-mir-4492",1.00520876826159,0.71346474490837,0.405135853956412,1.76105061534527,0.0782298365069311,0.133033315439191
"hsa-mir-520d",0.73446949294443,-1.9877359253321,1.130000868583,-1.75905698888947,0.0785678294106875,0.133366043764156
"hsa-mir-654",102.834720578542,0.406434487995516,0.232847768675757,1.74549445033111,0.0808988376420497,0.137074522369983
"hsa-mir-30b",2761.18151091428,-0.266917326308628,0.153373535193695,-1.74030888687243,0.0818047944240331,0.138359372518626
"hsa-mir-7702",10.1023065794086,-0.548907082777634,0.315615075780016,-1.73916623412572,0.082005526924226,0.138448970681081
"hsa-mir-127",2830.12059825637,0.363970103523727,0.209766080681245,1.73512372611283,0.0827188926682364,0.139402162644132
"hsa-mir-3127",26.0050397317573,0.280353520708207,0.161738054005747,1.73338007824829,0.083028136091131,0.139672106853483
"hsa-mir-2115",0.783985861014509,-0.656205687536244,0.381197065445383,-1.72143425807737,0.0851720522168524,0.143021886966292
"hsa-mir-5680",1.52643247750839,-0.484735334262575,0.283640596117473,-1.70897727933774,0.0874551582150183,0.14659299328707
"hsa-mir-3609",1.37869831841146,0.7426569617919,0.434793825353048,1.70806694687734,0.0876239210999556,0.146613596554747
"hsa-mir-519d",0.430165569469409,-1.75728646055731,1.03022220003942,-1.70573538455109,0.0880573583934915,0.1470761939656
"hsa-mir-3140",0.913031144830397,0.60359594059907,0.354781791711674,1.70131600521823,0.088883664126121,0.148192158872198
"hsa-mir-4525",0.452991135612744,0.705604447283074,0.416413444149194,1.69448046694253,0.0901740203501052,0.149545233748759
"hsa-mir-500b",23.9231429674434,0.233437302023829,0.137697458592606,1.69529128866845,0.0900201765443866,0.149545233748759
"hsa-mir-6858",0.447342213520223,0.645484479621448,0.38076988150248,1.69520886755652,0.0900358053207097,0.149545233748759
"hsa-mir-664b",22.7787482277175,-0.212813760315383,0.126174803901057,-1.68665814200326,0.0916691051311965,0.15175609807055
"hsa-mir-4709",13.2748076441288,0.340268428329483,0.207486641125869,1.6399534277634,0.101014850719473,0.166932830906784
"hsa-mir-760",11.112263314393,0.420711335801677,0.257818851915011,1.63180982568475,0.10271955478739,0.169451096541875
"hsa-mir-3158-1",0.785490944865094,-0.464354133312647,0.284740224200834,-1.63079921221501,0.102932693742092,0.169504277744007
"hsa-mir-6762",0.604127712099005,0.645104835228285,0.399555225321142,1.61455737366414,0.106406582741583,0.174917487769936
"hsa-mir-219a-2",1.15228592157611,0.762291612674023,0.472479416369615,1.61338586669285,0.106660701764755,0.175028156836384
"hsa-mir-15a",576.945295108863,0.16517871801233,0.103285292618432,1.5992472289598,0.109765679975714,0.179808465274902
"hsa-mir-500a",882.563249832973,-0.215276698029207,0.134767013269667,-1.5973990430317,0.110176785652538,0.180166925229369
"hsa-mir-1248",10.1625358796595,-0.386508162386848,0.242301724433947,-1.59515233863807,0.110678173846796,0.180671513753393
"hsa-mir-3177",1.03643374752204,0.607222935616387,0.382997654241307,1.58544818458289,0.112864540782673,0.183920129936286
"hsa-mir-3144",0.614800806107952,0.934037219550974,0.590339512298433,1.58220346104631,0.113603130528718,0.184802314766335
"hsa-mir-7152",0.396054184526154,-0.577146762698018,0.366089401474029,-1.57651863280986,0.114906328099962,0.186598317902365
"hsa-mir-548o-2",1.45146416045589,-0.375933198219559,0.238663769965356,-1.57515821640683,0.115219929107747,0.186783864314807
"hsa-mir-1250",0.761154035224067,0.773409139210907,0.491949012392931,1.57213272052098,0.115919774516817,0.187593831990082
"hsa-mir-3129",1.29909893576486,0.497358404985412,0.319027545593795,1.55898263913135,0.119000489246744,0.192247342110688
"hsa-mir-6843",0.441886784277313,-0.661792519486029,0.425433078168471,-1.55557372815275,0.119809489981205,0.193221156819947
"hsa-mir-181c",486.020258584322,0.185870626831084,0.121097150843701,1.53488852162166,0.124811213502256,0.200829372007249
"hsa-mir-3655",0.951443289924497,-0.411856566574826,0.268432786326727,-1.53430053091029,0.12495573519768,0.200829372007249
"hsa-mir-3653",29.6076475599344,-0.324648941526488,0.213526020240407,-1.52041864106758,0.12840579235496,0.205932710421765
"hsa-mir-6509",6.74043272452113,-0.262212255563355,0.172534978645461,-1.51976287719703,0.128570582280398,0.205932710421765
"hsa-mir-578",0.594926024189004,0.773616634504148,0.5103502474706,1.51585433403501,0.12955618956748,0.207157251919333
"hsa-mir-151a",13665.802606549,-0.177956036819621,0.117602830692366,-1.51319518222423,0.130230087652187,0.207880054736114
"hsa-mir-642a",23.4808149423769,-0.318248754170238,0.210836339885722,-1.50945873155802,0.131181593877262,0.20904277799829
"hsa-mir-342",626.396275357233,-0.192571935893069,0.128609306835099,-1.49734059402079,0.134304657296941,0.213294006588532
"hsa-mir-670",0.798628040066613,1.58019047180324,1.0548974751673,1.49795644505892,0.134144566964124,0.213294006588532
"hsa-mir-4306",0.680411047477103,0.682675424452887,0.459104373416489,1.48697216576846,0.137022162498998,0.217241567278445
"hsa-mir-506",2.99540554220506,0.733270917182803,0.498601206228205,1.47065612361794,0.141384137688508,0.223778609821169
"hsa-mir-3620",1.31240746191001,0.50434695609813,0.343208817187673,1.46950465967296,0.141695958886438,0.223893951899819
"hsa-mir-891b",0.652313907923554,1.3236453934227,0.9040449729746,1.46413666686014,0.143156610521666,0.225821117944109
"hsa-mir-23c",1.40390966599949,0.596205111100573,0.410199383275444,1.45345199288178,0.14609829962437,0.230074128988294
"hsa-mir-126",12900.8953015331,-0.209149821200712,0.144807652737642,-1.44432850920968,0.148646589998658,0.233694387296547
"hsa-mir-3618",0.45351649015087,0.656883772771682,0.456145690806634,1.44007448938095,0.149846325668434,0.235185941627005
"hsa-mir-3680-1",1.09522529023608,0.459832547845018,0.32106486705959,1.43221073067354,0.152083521646084,0.238298093281573
"hsa-mir-4449",3.02977041379307,0.460322982900887,0.323694706907398,1.42208992942407,0.155000145915618,0.242462665647636
"hsa-mir-4762",1.18948047171671,0.401757120799601,0.283891077621638,1.41518051277064,0.157015576636356,0.245205992180442
"hsa-mir-4784",0.919172746591274,0.55672322009201,0.394041776361364,1.41285328990461,0.157698865638841,0.245863289689841
"hsa-mir-3679",0.627536669580544,0.503939073217813,0.357612959004809,1.40917452941362,0.158783567266758,0.247088966719509
"hsa-mir-7155",1.19150086980433,-0.409559307225761,0.290797416926938,-1.40840077451122,0.159012430023334,0.247088966719509
"hsa-mir-4453",0.96002355803704,0.459515561076649,0.327641244332408,1.40249608077562,0.160767160035441,0.249107531531497
"hsa-mir-4700",0.555340497816792,0.523142858808517,0.373076179156837,1.40224138670776,0.160843176709238,0.249107531531497
"hsa-mir-2114",1.86675725290211,0.533614216285206,0.381470746549366,1.3988339108885,0.161862794709805,0.2502730010612
"hsa-mir-320d-1",2.02000566150014,0.387770377302181,0.277511644763076,1.39731209345553,0.162319740726692,0.250424200014077
"hsa-mir-507",0.585973772845916,0.955133616553433,0.684167755768217,1.3960517848155,0.162698901535628,0.250424200014077
"hsa-mir-5580",0.492896377184885,0.744976976184204,0.533711899566566,1.39584104605726,0.162762366924837,0.250424200014077
"hsa-mir-3064",1.85428764674966,0.303719284828456,0.218259594751177,1.39155066779403,0.164058506386741,0.252004623744879
"hsa-mir-3613",47.7716337982984,-0.218933190475424,0.157905624553505,-1.38648126749431,0.165599996400169,0.253956131959015
"hsa-mir-4442",1.25210372342754,0.417135937839469,0.301086991218955,1.38543328009851,0.165920020640834,0.254031142713172
"hsa-mir-876",0.601505161476349,0.897615997485122,0.649792575858411,1.38138850893968,0.167159537152731,0.255511396920244
"hsa-mir-3178",0.628047788624224,0.519496520550255,0.378727098466722,1.37169091584267,0.170159677542945,0.259673644719446
"hsa-mir-4763",0.446521794582185,0.54279152959017,0.398027202436529,1.36370460678935,0.17266055357952,0.26306168894961
"hsa-mir-16-2",1159.70645338292,-0.152686707413745,0.112387416126242,-1.35857476465368,0.174281376257447,0.264992198818128
"hsa-mir-641",0.632048592614684,-0.454285612245299,0.334548450000162,-1.35790679121389,0.174493262188672,0.264992198818128
"hsa-mir-4756",0.558163508762556,0.825743048187645,0.610752620838652,1.35200901316441,0.17637243197953,0.26741257081686
"hsa-mir-942",26.6682216947965,-0.181528985385103,0.137902210841097,-1.31636022568395,0.188053165567442,0.284662061610167
"hsa-mir-16-1",1137.66793488683,-0.145938852111962,0.111720366668164,-1.3062869059984,0.191455008268908,0.289344101206399
"hsa-mir-5695",0.39688049912739,0.537279138418005,0.416346591508968,1.29046123920636,0.196890561413276,0.297079639362705
"hsa-mir-668",0.462661328468611,0.952662841490277,0.74198819343963,1.28393261498411,0.199165534187012,0.300029108574326
"hsa-mir-320d-2",1.70719529976849,0.389971313095628,0.304200579874215,1.28195453557938,0.199858595381697,0.300310812004916
"hsa-mir-4501",0.664670409593174,1.00478273192257,0.784024871342516,1.28156997137354,0.199993539691641,0.300310812004916
"hsa-mir-4657",0.696977757925066,-0.410279558505731,0.320652836717111,-1.27951326645425,0.200716370924435,0.300913983289913
"hsa-mir-5586",11.8683188470248,-0.220365129752847,0.173986187763308,-1.2665668038697,0.205310228527099,0.307309399568517
"hsa-mir-129-1",15.7837250655474,0.38915634027274,0.309776639430813,1.25624818252202,0.209026002518679,0.312372191961726
"hsa-mir-5091",3.10432021302561,-0.330690800838386,0.26343942358259,-1.25528213029479,0.209376359823257,0.312397530500624
"hsa-mir-4778",0.448072298798213,0.851843271411936,0.679978986589656,1.25274940580773,0.210296919566677,0.313272199736051
"hsa-mir-4796",0.522581241472743,0.477603627660344,0.383310482824937,1.24599678083543,0.21276557702565,0.316446580433388
"hsa-mir-4699",0.324102269872011,-0.675022414471382,0.543246453654225,-1.24257123066473,0.214025876870202,0.31781655566938
"hsa-mir-6891",0.743415138804422,0.533879340049314,0.434744110786706,1.22803121837169,0.21943524906256,0.3253335891956
"hsa-mir-1295b",1.39014694715416,-0.414687350422437,0.338210973402933,-1.22612033030753,0.22015339630018,0.325882673512272
"hsa-mir-92b",852.852640014007,-0.187824500014293,0.153787362235209,-1.22132597428276,0.221962622690068,0.328042551199675
"hsa-mir-6884",0.36353494641887,-0.493138253989609,0.404925022400182,-1.21785077905669,0.223280683596106,0.329470866975672
"hsa-mir-6827",0.374207331634852,-0.553218689471399,0.454742255925778,-1.21655439375243,0.223773803692838,0.329679330283317
"hsa-mir-3660",0.508560145634032,0.880446518941031,0.726048884582262,1.212654598936,0.225261904748466,0.330313622455889
"hsa-mir-4519",0.397604042880179,0.470041488754685,0.38741986538021,1.21326119478512,0.22502997419759,0.330313622455889
"hsa-mir-5703",1.35072774264872,-0.350790890418451,0.289172027115824,-1.21308721980203,0.225096475686225,0.330313622455889
"hsa-mir-6807",0.601867684918875,0.51038449235882,0.42144885181945,1.21102356823473,0.225886372158849,0.330711766738814
"hsa-mir-515-1",0.478852148086052,-1.47948701270871,1.23394417707421,-1.19899023002541,0.230531744567094,0.336986341122258
"hsa-mir-7844",0.314042323708599,-0.47968294250156,0.40096076058666,-1.19633388015256,0.231566292475837,0.337971364563644
"hsa-mir-523",0.295805028911356,-1.70759087243013,1.43083127313789,-1.19342574102766,0.232702678778732,0.339101726307422
"hsa-mir-4717",0.308298980940695,-0.524250921948967,0.440463237969367,-1.19022628168898,0.233957466039496,0.339346974735306
"hsa-mir-4754",0.809057330318164,0.444261653954576,0.373170767526064,1.19050497149015,0.233847977177652,0.339346974735306
"hsa-mir-548j",2.10687340232602,-0.248116068834432,0.208172148707675,-1.19187927095304,0.233308587246257,0.339346974735306
"hsa-mir-573",0.3987079795537,0.669394390904333,0.563683026083232,1.18753689561249,0.235015912255997,0.340355347424836
"hsa-mir-502",48.6188155647955,-0.131952671148298,0.111986523298033,-1.17829063053532,0.238680761786846,0.345129434867709
"hsa-mir-518a-1",0.596238336964138,-1.06253648285231,0.904373119819886,-1.17488728884813,0.240039811670898,0.346026620824048
"hsa-mir-6868",1.51866125642041,0.381100146167117,0.324192530414564,1.17553648037412,0.239780151186163,0.346026620824048
"hsa-mir-5008",0.491574239266494,0.562991920002801,0.481006729403396,1.17044499710242,0.241821936571294,0.348060145264673
"hsa-mir-6875",1.42404832428819,-0.311874013225347,0.267363916844995,-1.16647757448196,0.243421410320853,0.349824940905888
"hsa-mir-6772",0.691875969554428,0.407799416651498,0.351972556286282,1.15861140128155,0.246614619435223,0.353871207367235
"hsa-mir-299",11.6632883524494,0.28343829612825,0.245095480853635,1.15644031926281,0.247501097697091,0.354600196547667
"hsa-mir-4690",0.655098680327065,0.414043680853196,0.358991264143937,1.15335308183763,0.248765490790883,0.355867579955813
"hsa-mir-135a-1",4.60654652504694,-0.379235510392713,0.329856695673327,-1.14969777896608,0.250268369450193,0.357471741120169
"hsa-mir-548e",2.13022898710517,0.260716906188765,0.228359201282199,1.14169652339333,0.253580186432781,0.361650889935336
"hsa-mir-4782",0.374775488917771,0.482411903925,0.42362435415589,1.13877282831448,0.254797917626956,0.362284747824671
"hsa-mir-527",0.831792733160031,-0.955771501694367,0.838638873681482,-1.13966992431282,0.254423841672674,0.362284747824671
"hsa-mir-216a",4.65213154902453,0.343681904218536,0.304216575677916,1.12972773903814,0.258590965029891,0.36545962931072
"hsa-mir-222",389.89878141924,0.156863202941661,0.138779546060696,1.13030491447966,0.258347764463202,0.36545962931072
