,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000109501.14,2839.616359,-1.744599768,0.10710553,-16.28860585,1.19E-59,7.87E-58
ENSG00000035141.8,1968.554279,1.174689139,0.072122151,16.28749458,1.21E-59,8.00E-58
ENSG00000204217.15,5728.527465,-1.32710257,0.081494786,-16.28450894,1.27E-59,8.38E-58
ENSG00000205667.3,27.83521917,5.487932095,0.337193562,16.27531696,1.48E-59,9.72E-58
ENSG00000108846.16,10919.96657,2.53163433,0.155751542,16.25431306,2.08E-59,1.37E-57
ENSG00000272405.1,525.6034671,4.42882961,0.2724941,16.25293761,2.13E-59,1.40E-57
ENSG00000225518.3,41.1364424,2.503345793,0.15417434,16.2371105,2.76E-59,1.80E-57
ENSG00000268505.1,9.441286856,-4.079402115,0.251245765,-16.23669999,2.77E-59,1.81E-57
ENSG00000163788.14,1426.432762,-1.166096978,0.071841243,-16.23158139,3.02E-59,1.96E-57
ENSG00000172159.16,249.3375885,-2.420544249,0.149161393,-16.22768602,3.21E-59,2.09E-57
ENSG00000119547.6,208.9550602,4.946971601,0.304926871,16.22346887,3.44E-59,2.23E-57
ENSG00000183682.8,498.7481784,2.765713128,0.170495976,16.2215742,3.55E-59,2.30E-57
ENSG00000103550.14,661.2456899,1.116250493,0.068850136,16.21275646,4.10E-59,2.65E-57
ENSG00000080546.13,975.6681489,-1.612757842,0.099588803,-16.19416829,5.54E-59,3.58E-57
ENSG00000269186.3,2.023503133,-3.889186595,0.240777988,-16.15258368,1.09E-58,7.01E-57
ENSG00000183763.9,227.7114482,1.808343516,0.111991659,16.14712683,1.19E-58,7.64E-57
ENSG00000198753.12,869.5059462,3.369250442,0.20875306,16.13988529,1.34E-58,8.58E-57
ENSG00000161649.13,121.743835,-4.964492125,0.307602809,-16.13929386,1.35E-58,8.64E-57
ENSG00000110756.18,1602.314463,-1.123775321,0.069648886,-16.13486435,1.45E-58,9.27E-57
ENSG00000107738.20,2757.399004,-1.599152637,0.099123919,-16.13286326,1.50E-58,9.56E-57
ENSG00000138316.11,330.4667597,2.664754906,0.165251507,16.12544994,1.69E-58,1.08E-56
ENSG00000176771.17,541.1917678,-3.51313345,0.218108294,-16.1072896,2.27E-58,1.44E-56
ENSG00000112214.10,167.1499796,-2.75609552,0.171514355,-16.06918276,4.20E-58,2.66E-56
ENSG00000197471.12,1492.518814,-2.274100408,0.141581534,-16.06212584,4.70E-58,2.97E-56
ENSG00000147526.20,6028.730434,-1.823109426,0.113597973,-16.04878484,5.83E-58,3.68E-56
ENSG00000161940.11,735.1681381,-1.7670007,0.110154812,-16.04106682,6.60E-58,4.16E-56
